,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
12,12,114.67068423931016,272.6701716962557,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.25376580109198543,1.0,0.7866109520117944,0.778080824911189,0.0004969891319914282,33.986253385430075,0.17062715382541574,2.210011182716128
