,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
9,9,45.35358241277952,134.0359680431944,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.23984548247657947,1.0,0.8756424568577172,0.0,0.0004189059779146946,41.0745244023105,0.9219318838912346,9.076513766755728
