,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
13,13,81.44201195425404,206.21282712614345,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.7082733744320777,0.8762500059034858,0.5010586143148662,0.8629687150744034,4.5984316465154794e-05,39.30549034844299,0.2691715409065674,0.2771405064329134
