,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
5,5,69.67979836710582,182.688399951847,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.14571474187394126,1.0,0.8670354293656973,0.01803180173245825,0.0007456198190905509,47.87031360027183,0.8730735904547798,9.172731835921432
