,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
3,3,99.67806715672049,242.68493753107634,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.3036914244779154,0.30814424467936496,0.7772731233593559,0.5329412816670637,7.307285545860842e-05,38.42616407990619,1.0,8.812825690393938
