,subject,nll,bic,model,alpha,gamma,lam,beta
17,17,137.2491229320479,296.1626474729135,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.39615428297871425,0.6127468424015289,0.9292808688263693,0.6540114729343456
