,subject,nll,bic,model,alpha,gamma,lam,beta
13,13,89.40756746795499,200.47953654472767,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.7017166881798147,1.0,0.876812337883397,0.15497487302002097
