,subject,nll,bic,model,alpha,gamma,lam,beta
35,35,164.68305732105142,351.0305162509205,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.2523279191422996,1.0,0.9640457197457345,0.5201080608562458
