,subject,nll,bic,model,alpha,gamma,lam,beta
43,43,151.90063659671677,325.4656748022512,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,1.128870417838054,1.0,0.8501859879635641,0.07000817152162765
