,subject,nll,bic,model,alpha,gamma,lam,beta
7,7,125.24008746218841,272.1445765331945,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.7670056501833326,0.6609357656532441,0.970915563661068,0.1838737870661627
