,subject,nll,bic,model,alpha,gamma,lam,beta
26,26,68.73752214748646,159.1394459037906,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.4196078205537208,0.4094759775669963,0.0991370150721064,1.6111526878445006
