,subject,nll,bic,model,alpha,gamma,lam,beta
21,21,55.692726649970034,133.04985490875774,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.4741650079296835,1.0,0.20931541888438837,0.6836046895370661
