,subject,nll,bic,model,alpha,gamma,lam,beta
3,3,113.58446738869166,248.833336386201,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.26807531187485584,0.2721644849300195,0.9524791366083397,5.962833029804966
