,subject,nll,bic,model,alpha,gamma,lam,beta
36,36,95.79687638248744,213.25815437379256,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.13215640450911267,1.0,0.9627526111499837,1.9010882844658208
