,subject,nll,bic,model,alpha,gamma,lam,beta
11,11,104.11831953603982,229.90104068089732,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.2847791198088911,1.0,0.8532369864801841,0.7693694114737738
