,subject,nll,bic,model,w_p,theta,lam,beta
13,13,88.37184947037973,198.40810054957714,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.6441804297419458,0.2710027929949711,0.9049480782888102,2.9796132569385416
