,subject,nll,bic,model,w_p,theta,lam,beta
22,22,138.88635207736593,299.43710576354954,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.889739986654953,0.5020025891064571,0.7156831240583272,5.15045508186521
