,subject,nll,bic,model,w_p,theta,lam,beta
24,24,82.99628261993357,187.65696684868482,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.8243688583426542,0.7179191161332757,0.8069621853212208,10.0
