,subject,nll,bic,model,w_p,theta,lam,beta
9,9,56.12567977252727,133.9157611538722,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.8254358899838276,0.6326316153291908,0.8904342453287222,10.0
