,subject,nll,bic,model,w_p,theta,lam,beta
30,30,121.60659885767257,264.8775993241628,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.7740554126969521,0.8969896052723016,0.8636762080811379,8.783478193762944
