,subject,nll,bic,model,w_p,theta,lam,beta
11,11,93.36133040212201,208.3870624130617,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.7948329731802521,0.6049463127713042,0.8517545625215672,6.796051731862848
