,subject,nll,bic,model,w_p,theta,lam,beta
37,37,99.14887347009744,219.96214854901257,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.6801143341671209,0.484840798987013,0.8106958858365786,4.946523052794167
