,subject,nll,bic,model,w_p,theta,lam,beta
17,17,123.4640566821673,268.5925149731523,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.6702157017788342,0.6194767928365535,0.866102578437692,4.914049397347613
