,subject,nll,bic,model,w_p,theta,lam,beta
12,12,118.72915769843452,259.1227170056867,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.8064239117258362,0.771741863459432,0.8616209184940733,8.875320725605949
