,subject,nll,bic,model,w_p,theta,lam,beta
0,0,105.72855619068454,233.12151399018677,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.6414556149492917,0.2489434782264009,0.5497388888740496,5.858593173536539
