,subject,nll,bic,model,w_p,phi,wd,beta
12,12,176.47498718575474,374.61437598032717,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.791732320627634,6.691444834159157e-05,20.042494524552584,1.7693763612985747
