,subject,nll,bic,model,w_p,phi,wd,beta
9,9,169.7629843203901,361.1903702495979,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8100272762952049,2.137932235210096e-05,10.716033041712564,1.9104441873807894
