,subject,nll,bic,model,w_p,phi,wd,beta
16,16,925.6390493836852,1872.942500376188,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.5538886670050895,0.7006408007834106,16.813516340508762,3.0625553979573357
