,subject,nll,bic,model,w_p,phi,wd,beta
39,39,243.80569967766598,509.27580096414965,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.434612253825627,0.9302719855417058,31.462321555033768,9.744265580080923e-07
