,subject,nll,bic,model,w_p,phi,wd,beta
3,3,241.1224006367277,503.90920288227306,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8001651552598211,0.9678684423986009,17.196766774335416,3.9367489924779026e-07
