,subject,nll,bic,model,w_p,phi,wd,beta
43,43,247.18708995133713,516.0385815114919,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.28479266160524336,0.5719650137228579,8.057249376184826,0.0
