,subject,nll,bic,model,w_p,phi,wd,beta
31,31,483.54267952945247,988.7497606677226,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.9430766029686587,0.992479788835257,1.0002341684292517,9.930696974963404
