,subject,nll,bic,model,w_p,phi,wd,beta
27,27,177.32003750559187,376.3044766200014,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8442006298659589,4.178518723407586e-05,15.33461466108972,1.6693160556045568
