,subject,nll,bic,model,w_p,phi,wd,beta
38,38,214.62869940881046,450.9218004264386,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.49803047372918513,3.7978269579141583e-06,14.641651277043794,1.0795756896004332
