,subject,nll,bic,model,w_p,phi,wd,beta
26,26,232.66821040919837,487.0008224272144,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.7883786299319869,0.9805388111497756,6.266514523478381,6.661275502068495e-16
