,subject,nll,bic,model,w_p,phi,wd,beta
1,1,226.18801766647877,474.0404369417752,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.11828291410007664,0.00021712159760603407,30.175655274683667,0.07189685253579396
