,subject,nll,bic,model,w_p,phi,wd,beta
37,37,214.91811509076882,451.5006317903553,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.6371955249957365,5.497014062666327e-06,33.48020751817297,0.558429990942613
