,subject,nll,bic,model,w_p,phi,wd,beta
19,19,229.56708351343912,480.7985686356959,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.06013410761592725,0.0005179656846826815,31.859987573168734,0.06107584430967257
