,subject,nll,bic,model,w_p,phi,wd,beta
10,10,244.94239480267066,511.549191214159,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.17386547154153173,0.010155727861779243,29.83412202256358,7.299546033659732e-06
