,subject,nll,bic,model,w_p,phi,wd,beta
30,30,245.84589558753993,513.3561927838975,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.670719851032511,0.0007676724175075522,26.158847159221445,4.796643807622361e-11
