,subject,nll,bic,model,w_p,phi,wd,beta
7,7,222.94895318560486,467.5623079800274,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.014266054216031705,0.0017111478326108528,47.49140358352058,0.14952506281413339
