,subject,nll,bic,model,w_p,phi,wd,beta
33,33,213.75449366336755,449.1733889355528,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,1.0,0.00015994852228225448,48.13678606155547,0.20099677948380776
