,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
17,17,187.25350151665663,407.0036054465398,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.6742580726528541,0.9806479979117917,0.026160978336669766,0.00011192555789622243,3.8632253710677875,9.979718894744527
