,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
3,3,209.58200874598901,451.66061990520456,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.765544257459915,1.0,0.17177245797877716,1.0,10.257595223002255,0.39424944955989355
