,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
15,15,189.15565848732598,410.8079193878785,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.804008817139469,0.9224996560537514,0.2216778225116787,0.0003361436892550397,15.428062465039348,9.757376948679134
