,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
30,30,147.29367680568367,327.0839560245939,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.8824236572197469,0.862322512483608,0.6338966777287192,0.0002725615417449375,33.96043779104593,9.659255930525239
