,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
16,16,199.71616807226803,431.9289385577626,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.026789329124915384,0.4141604758011078,0.2960505563584943,0.0014827743948850765,20.072880848016723,6.0864773861457975
