,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
43,43,211.86448640852666,456.22557523027984,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.3861799642343415,0.8995882266514162,0.08717341670727653,0.009335999433748637,41.91828278942235,7.741111776462896
