,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
6,6,149.4411746616853,331.3789517365971,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.4958404335264534,0.971408179695877,0.819602872019037,3.9639878677679554e-06,5.319129766103954,9.123101667198913
