,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
7,7,184.06946574406146,400.63553390134945,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.47032461702524,0.9155050870288497,0.7475331194803955,8.314467775252734e-06,16.858440804761994,8.075115038435653
