,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
15,15,132.96505405495301,298.42671052313256,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.22318523953823474,1.0,1.0,0.7387885721496693,0.6695218645638179,3.006546196620346
