,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
18,18,93.80136389188561,220.09933019699776,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.366781631570282,0.4937471057505855,0.8516520629549591,0.8552509600943293,0.8619851086369947,3.8143547366211776
