,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
27,27,115.95818601698721,264.41297444720095,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.2391672104406709,1.0,0.8794755272443545,0.6862448251914072,0.8879297800698184,1.9742474462328004
