,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
36,36,69.19143552282188,170.87947345887028,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.14716341412779402,1.0,1.0,0.861679600962671,0.4919792338798517,10.0
