,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
37,37,88.88360501097601,210.26381243517855,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.34741939725067894,0.4056695270468656,1.0,0.7196171067196839,0.8262217143723228,3.387089574107561
