,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
0,0,100.20966659894702,232.91593561112057,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.44081186826022595,0.563302613212558,1.0,0.5120968914664747,0.5469640200850236,2.0372314421105666
