,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
23,23,103.23661800458096,238.96983842238845,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,1.269114707866043,1.0,0.9841034501917557,0.3865359126244978,0.9141973868549543,0.057387486587440494
