,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
26,26,60.4190006768132,153.33460376685292,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.298075519603193,0.33243845812436473,1.0,0.6571162904470764,0.35668475341146755,10.0
