,subject,nll,bic,model,alpha,gamma,eta,theta,lam,beta
3,3,99.1741656019167,230.84493361705992,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-none,0.2957851941855889,0.295781446228176,1.0,0.758048002025396,0.7398788659104594,10.0
