,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
22,22,147.85612692685356,333.62495666913804,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.8759897630496564,1.0,0.46254421387900274,0.6634717231746402,8.910225911292863e-06,31.54189760085645,3.839162339385121
