,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
24,24,81.52893981106614,200.97058243756322,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.860914961108338,0.9246821062051321,0.737192296130818,0.5997332420222574,0.00016321084000627356,29.412650912818044,9.70001109555607
