,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
0,0,109.30300014254763,256.5187031005262,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6204288913959677,0.7852666436947114,0.19285532513481085,0.2562280046615631,5.788232353081731e-05,11.80492645905606,5.912662617363263
