,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
3,3,123.52729778674569,284.9672983889223,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.6365409510794198,0.8626950788531599,0.6457486158622009,0.4178754096851814,7.786929384935974e-06,4.171252752224933,8.340704657562464
