,subject,nll,bic,model,w_p,eta,theta,lam,phi,wd,beta
14,14,132.52962434506026,302.97195150555143,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.5791222003465152,0.9823428882009423,0.7542352570794566,0.2921391488883608,3.5512770638526764e-06,1.2849371687092332,9.301051265528546
